"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
49,190,"RM",33,4456,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,5,1920,2008,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Gd","Po","Mn","Rec",0,"Rec",0,736,736,"GasA","Gd","Y","SBrkr",736,716,0,1452,0,0,2,0,2,3,"TA",8,"Typ",0,"0","0","1980","0",0,0,"0","0","N",0,0,102,0,0,0,"0","0","0",0,6,2009,"New","Partial",113000
50,20,"RL",66,7742,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1966,1966,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Po","Mn","ALQ",763,"Rec",0,192,955,"GasA","Ex","Y","SBrkr",955,0,0,955,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1966","RFn",1,386,"Po","Po","Y",0,0,0,0,0,0,"0","GdWo","0",0,1,2007,"WD","Normal",127000
51,60,"RL",70.0499583680267,13869,"Pave","0","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,6,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Fa","Po","0","BLQ",182,"Rec",0,612,794,"GasA","Gd","Y","SBrkr",794,676,0,1470,0,1,2,0,3,1,"TA",6,"Typ",0,"0","2Types","1997","0",2,388,"Po","Po","Y",0,75,0,0,0,0,"0","0","0",0,7,2007,"WD","Normal",177000
52,50,"RM",52,6240,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1934,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","Po","Mn","Rec",0,"Rec",0,816,816,"GasA","TA","Y","SBrkr",816,0,360,1176,0,0,1,0,3,1,"TA",6,"Typ",1,"Fa","CarPort","1985","RFn",2,528,"Po","Po","Y",112,0,0,0,0,0,"0","GdWo","Othr",400,9,2006,"WD","Normal",114500
53,90,"RM",110,8472,"Grvl","0","IR2","Bnk","AllPub","Corner","Mod","IDOTRR","RRNn","Norm","Duplex","1Story",5,5,1963,1963,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","Fa","Po","Av","GLQ",104,"BLQ",712,0,816,"GasA","TA","N","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",5,"Typ",0,"0","BuiltIn","1963","RFn",2,516,"Po","Po","Y",106,0,0,0,0,0,"0","0","0",0,5,2010,"WD","Normal",110000
54,20,"RL",68,50271,"Pave","0","IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",9,5,1981,1987,"Gable","WdShngl","WdShing","Wd Shng","None",0,"Gd","TA","CBlock","0","Po","Av","BLQ",1810,"Rec",0,32,1842,"GasA","Gd","Y","SBrkr",1842,0,0,1842,2,0,0,1,0,1,"Gd",5,"Typ",1,"Fa","2Types","1981","0",3,894,"Po","Po","Y",857,72,0,0,0,0,"0","0","0",0,11,2006,"WD","Normal",385000
55,80,"RL",60,7134,"Pave","0","Reg","Bnk","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","SLvl",5,5,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","0",384,"Rec",0,0,384,"GasA","TA","Y","SBrkr",1360,0,0,1360,0,0,1,0,3,1,"TA",6,"Min1",1,"Po","CarPort","1962","RFn",2,572,"Po","Po","Y",0,50,0,0,0,0,"0","GdWo","0",0,2,2007,"WD","Normal",130000
56,20,"RL",100,10175,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1964,1964,"Gable","CompShg","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock","Gd","Po","Mn","ALQ",490,"Rec",0,935,1425,"GasA","Gd","Y","SBrkr",1425,0,0,1425,0,0,2,0,3,1,"TA",7,"Typ",1,"Fa","2Types","1964","Fin",2,576,"Po","Po","Y",0,0,0,407,0,0,"0","0","0",0,7,2008,"WD","Normal",180500
57,160,"FV",24,2645,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Fa","Po","Mn","BLQ",649,"Rec",0,321,970,"GasA","Ex","Y","SBrkr",983,756,0,1739,1,0,2,1,3,1,"Gd",7,"Typ",0,"0","2Types","1999","0",2,480,"Po","Po","Y",115,0,0,0,0,0,"0","0","0",0,8,2009,"WD","Abnorml",172500
58,60,"RL",89,11645,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,860,860,"GasA","Ex","Y","SBrkr",860,860,0,1720,0,0,2,1,3,1,"Gd",7,"Typ",0,"0","2Types","2004","Fin",2,565,"Po","Po","Y",0,70,0,0,0,0,"0","0","0",0,8,2006,"WD","Normal",196500
59,60,"RL",66,13682,"Pave","0","IR2","HLS","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",10,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1031,"Ex","TA","PConc","0","Po","Av","Rec",0,"Rec",0,1410,1410,"GasA","Ex","Y","SBrkr",1426,1519,0,2945,0,0,3,1,3,1,"Gd",10,"Typ",1,"Fa","Basment","2006","0",3,641,"Po","Po","Y",192,0,37,0,0,0,"0","0","0",0,10,2006,"New","Partial",438780
60,20,"RL",60,7200,"Pave","0","Reg","Bnk","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Po","0","0",632,"Rec",0,148,780,"GasA","Ex","Y","SBrkr",780,0,0,780,0,0,1,0,2,1,"TA",4,"Typ",0,"0","CarPort","1973","RFn",1,352,"Po","Po","Y",196,0,0,0,0,0,"0","GdWo","0",0,1,2008,"WD","Normal",124900
61,20,"RL",63,13072,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Fa","Po","Mn","0",941,"Rec",0,217,1158,"GasA","Ex","Y","SBrkr",1158,0,0,1158,1,0,1,1,3,1,"Gd",5,"Typ",0,"0","CarPort","2006","RFn",2,576,"Po","Po","Y",0,50,0,0,0,0,"0","0","0",0,5,2006,"New","Partial",158000
62,75,"RM",60,7200,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2.5Unf",5,7,1920,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Gd","0","Mn","Rec",0,"Rec",0,530,530,"GasA","TA","N","SBrkr",581,530,0,1111,0,0,1,0,3,1,"Fa",6,"Typ",0,"0","CarPort","1935","RFn",1,288,"Po","Po","N",0,0,144,0,0,0,"0","0","0",0,3,2007,"WD","Normal",101000
63,120,"RL",44,6442,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","Fa","Fa","Gd","BLQ",24,"Rec",0,1346,1370,"GasA","Ex","Y","SBrkr",1370,0,0,1370,0,0,2,0,2,1,"Gd",6,"Typ",1,"Fa","2Types","2006","Fin",2,484,"Po","Po","Y",120,49,0,0,0,0,"0","0","0",0,10,2007,"WD","Normal",202500
64,70,"RM",50,10300,"Pave","0","IR1","Bnk","AllPub","Inside","Gtl","OldTown","RRAn","Feedr","1Fam","2Story",7,6,1921,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","Gd","Po","Mn","Rec",0,"Rec",0,576,576,"GasA","Gd","Y","SBrkr",902,808,0,1710,0,0,2,0,3,1,"TA",9,"Typ",0,"0","CarPort","1990","RFn",2,480,"Po","Po","Y",12,11,64,0,0,0,"0","0","0",0,4,2010,"WD","Normal",140000
65,60,"RL",70.0499583680267,9375,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","Fa","Po","Mn","BLQ",739,"Rec",0,318,1057,"GasA","Ex","Y","SBrkr",1057,977,0,2034,1,0,2,1,3,1,"Gd",8,"Typ",0,"0","2Types","1998","Fin",2,645,"Po","Po","Y",576,36,0,0,0,0,"0","0","0",0,2,2009,"WD","Normal",219500
66,60,"RL",76,9591,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","0","Po","0","Rec",0,"Rec",0,1143,1143,"GasA","Ex","Y","SBrkr",1143,1330,0,2473,0,0,2,1,4,1,"Gd",9,"Typ",1,"Fa","Basment","2004","Fin",3,852,"Po","Po","Y",192,151,0,0,0,0,"0","0","0",0,10,2007,"WD","Normal",317000
67,20,"RL",70.0499583680267,19900,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosA","Norm","1Fam","1Story",7,5,1970,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",287,"TA","TA","CBlock","Fa","Po","Av","BLQ",912,"Rec",0,1035,1947,"GasA","TA","Y","SBrkr",2207,0,0,2207,1,0,2,0,3,1,"TA",7,"Min1",1,"Fa","2Types","1970","Fin",2,576,"Po","Po","Y",301,0,0,0,0,0,"0","0","0",0,7,2010,"WD","Normal",180000
68,20,"RL",72,10665,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Fa","Po","0","BLQ",1013,"Rec",0,440,1453,"GasA","Ex","Y","SBrkr",1479,0,0,1479,1,0,2,0,3,1,"Gd",7,"Typ",0,"0","2Types","2003","Fin",2,558,"Po","Po","Y",144,29,0,0,0,0,"0","0","0",0,6,2007,"WD","Normal",226000
69,30,"RM",47,4608,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1Story",4,6,1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,747,747,"GasA","TA","Y","SBrkr",747,0,0,747,0,0,1,0,2,1,"TA",4,"Typ",0,"0","2Types","1945","RFn",1,220,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,6,2010,"WD","Normal",80000
70,50,"RL",81,15593,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","Gd","Po","Mn","ALQ",603,"Rec",0,701,1304,"GasW","TA","Y","SBrkr",1304,983,0,2287,0,0,2,0,3,1,"TA",7,"Typ",1,"Po","2Types","1953","0",2,667,"Po","Po","Y",0,21,114,0,0,0,"0","0","0",0,7,2006,"WD","Normal",225000
71,20,"RL",95,13651,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","Fa","Po","Av","0",1880,"Rec",0,343,2223,"GasA","Ex","Y","SBrkr",2223,0,0,2223,1,0,2,0,3,1,"TA",8,"Typ",2,"Fa","2Types","1973","0",2,516,"Po","Po","Y",300,0,0,0,0,0,"0","0","0",0,2,2007,"WD","Normal",244000
72,20,"RL",69,7599,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,6,1982,2006,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","Gd","Po","Mn","0",565,"Rec",0,280,845,"GasA","TA","Y","SBrkr",845,0,0,845,1,0,1,0,2,1,"TA",4,"Typ",0,"0","CarPort","1987","RFn",2,360,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,6,2007,"WD","Normal",129500
73,60,"RL",74,10141,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,832,832,"GasA","Gd","Y","SBrkr",885,833,0,1718,0,0,2,1,3,1,"TA",7,"Typ",1,"Po","2Types","1998","0",2,427,"Po","Po","Y",0,94,0,0,291,0,"0","0","0",0,12,2009,"WD","Normal",185000
74,20,"RL",85,10200,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1954,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock","Gd","Po","Mn","0",320,"ALQ",362,404,1086,"GasA","Gd","Y","SBrkr",1086,0,0,1086,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1989","RFn",2,490,"Po","Po","Y",0,0,0,0,0,0,"0","GdPrv","0",0,5,2010,"WD","Normal",144900
75,50,"RM",60,5790,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","Ex","Po","Mn","Rec",0,"Rec",0,840,840,"GasA","Gd","N","SBrkr",840,765,0,1605,0,0,2,0,3,2,"TA",8,"Typ",0,"0","CarPort","1915","RFn",1,379,"Po","Po","Y",0,0,202,0,0,0,"0","0","0",0,5,2010,"WD","Normal",107400
76,180,"RM",21,1596,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Fa","Po","Av","BLQ",462,"Rec",0,0,462,"GasA","TA","Y","SBrkr",526,462,0,988,1,0,1,0,2,1,"TA",5,"Typ",0,"0","Basment","1973","RFn",1,297,"Po","Po","Y",120,101,0,0,0,0,"0","GdPrv","0",0,11,2009,"WD","Normal",91000
77,20,"RL",70.0499583680267,8475,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","0",228,"Rec",0,724,952,"GasA","Ex","Y","FuseA",952,0,0,952,0,0,1,0,2,1,"TA",4,"Typ",0,"0","CarPort","1956","RFn",1,283,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,4,2008,"WD","Normal",135750
78,50,"RM",50,8635,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","Po","Mn","ALQ",336,"BLQ",41,295,672,"GasA","TA","Y","SBrkr",1072,213,0,1285,1,0,1,0,2,1,"TA",6,"Min1",0,"0","CarPort","1948","RFn",1,240,"Po","Po","Y",0,0,0,0,0,0,"0","GdWo","0",0,1,2008,"WD","Normal",127000
79,90,"RL",72,10778,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,1768,1768,"GasA","TA","N","SBrkr",1768,0,0,1768,0,0,2,0,4,2,"TA",8,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",0,0,0,0,0,0,"0","0","0",0,4,2010,"WD","Normal",136500
80,50,"RM",60,10440,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1910,1981,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","Po","Mn","Rec",0,"Rec",0,440,440,"GasA","Gd","Y","SBrkr",682,548,0,1230,0,0,1,1,2,1,"TA",5,"Typ",0,"0","CarPort","1966","RFn",2,440,"Po","Po","Y",74,0,128,0,0,0,"0","GdWo","0",0,5,2009,"WD","Normal",110000
81,60,"RL",100,13000,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Gable","CompShg","VinylSd","VinylSd","BrkFace",576,"TA","Gd","CBlock","Fa","Po","Mn","LwQ",448,"Rec",0,448,896,"GasA","TA","Y","SBrkr",1182,960,0,2142,0,0,2,1,4,1,"Gd",8,"Typ",1,"Fa","2Types","1968","0",1,509,"Po","Po","Y",0,72,0,0,252,0,"0","0","0",0,6,2009,"WD","Normal",193500
82,120,"RM",32,4500,"Pave","0","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",443,"TA","Gd","PConc","0","Fa","Mn","BLQ",1201,"Rec",0,36,1237,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"TA",5,"Typ",0,"0","2Types","1998","0",2,405,"Po","Po","Y",0,199,0,0,0,0,"0","0","0",0,3,2006,"WD","Normal",153500
83,20,"RL",78,10206,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",468,"TA","TA","PConc","Fa","Po","Mn","BLQ",33,"Rec",0,1530,1563,"GasA","Ex","Y","SBrkr",1563,0,0,1563,0,0,2,0,3,1,"Gd",6,"Typ",1,"Fa","2Types","2007","Fin",3,758,"Po","Po","Y",144,99,0,0,0,0,"0","0","0",0,10,2008,"WD","Normal",245000
84,20,"RL",80,8892,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,1065,1065,"GasA","Gd","Y","SBrkr",1065,0,0,1065,0,0,1,1,3,1,"TA",6,"Typ",0,"0","CarPort","1974","RFn",2,461,"Po","Po","Y",74,0,0,0,0,0,"0","0","0",0,7,2007,"COD","Normal",126500
85,80,"RL",70.0499583680267,8530,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace",22,"TA","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,384,384,"GasA","Gd","Y","SBrkr",804,670,0,1474,0,0,2,1,3,1,"TA",7,"Typ",1,"Po","Basment","1995","0",2,400,"Po","Po","Y",120,72,0,0,0,0,"0","0","Othr",700,5,2009,"WD","Normal",168500
86,60,"RL",121,16059,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1991,1992,"Hip","CompShg","HdBoard","HdBoard","BrkFace",284,"Gd","TA","CBlock","Fa","Po","Mn","Rec",0,"Rec",0,1288,1288,"GasA","Ex","Y","SBrkr",1301,1116,0,2417,0,0,2,1,4,1,"Gd",9,"Typ",1,"Po","2Types","1991","RFn",2,462,"Po","Po","Y",127,82,0,0,0,0,"0","0","0",0,4,2006,"WD","Normal",260000
87,60,"RL",122,11911,"Pave","0","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","0","Rec",0,"Rec",0,684,684,"GasA","Ex","Y","SBrkr",684,876,0,1560,0,0,2,1,3,1,"Gd",6,"Typ",1,"Fa","Basment","2005","0",2,400,"Po","Po","Y",100,38,0,0,0,0,"0","0","0",0,3,2009,"WD","Normal",174000
88,160,"FV",40,3951,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Fa","Po","0","Rec",0,"Rec",0,612,612,"GasA","Ex","Y","SBrkr",612,612,0,1224,0,0,2,1,2,1,"Gd",4,"Typ",0,"0","CarPort","2009","Fin",2,528,"Po","Po","Y",0,234,0,0,0,0,"0","0","0",0,6,2009,"New","Partial",164500
89,50,"C (all)",105,8470,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","IDOTRR","Feedr","Feedr","1Fam","1.5Fin",3,2,1915,1982,"Hip","CompShg","Plywood","Plywood","None",0,"Fa","Fa","CBlock","Gd","0","Mn","Rec",0,"Rec",0,1013,1013,"GasA","TA","N","SBrkr",1013,0,513,1526,0,0,1,0,2,1,"Fa",6,"Typ",0,"0","0","1980","0",0,0,"0","0","N",0,0,156,0,0,0,"0","GdWo","0",0,10,2009,"ConLD","Abnorml",85000
90,20,"RL",60,8070,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Fa","Po","Mn","BLQ",588,"Rec",0,402,990,"GasA","Ex","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",0,0,0,0,0,0,"0","0","0",0,8,2007,"WD","Normal",123600
91,20,"RL",60,7200,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1950,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","Slab","0","0","0","0",0,"0",0,0,0,"GasA","TA","Y","FuseA",1040,0,0,1040,0,0,1,0,2,1,"TA",4,"Typ",0,"0","CarPort","1950","RFn",2,420,"Po","Po","Y",0,29,0,0,0,0,"0","0","0",0,7,2006,"WD","Normal",109900
92,20,"RL",85,8500,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1961,1961,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",203,"TA","TA","CBlock","Gd","Po","Mn","LwQ",600,"Rec",0,635,1235,"GasA","TA","Y","SBrkr",1235,0,0,1235,0,0,1,0,2,1,"TA",6,"Typ",0,"0","2Types","1961","RFn",2,480,"Po","Po","Y",0,0,0,0,0,0,"0","GdPrv","0",0,12,2006,"WD","Abnorml",98600
93,30,"RL",80,13360,"Pave","0","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,7,1921,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Fa","Po","Mn","0",713,"Rec",0,163,876,"GasA","Ex","Y","SBrkr",964,0,0,964,1,0,1,0,2,1,"TA",5,"Typ",0,"0","CarPort","1921","RFn",2,432,"Po","Po","Y",0,0,44,0,0,0,"0","0","0",0,8,2009,"WD","Normal",163500
94,190,"C (all)",60,7200,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","2.5Unf",6,6,1910,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Gd","0","Gd","LwQ",1046,"Rec",0,168,1214,"GasW","Ex","N","SBrkr",1260,1031,0,2291,0,1,2,0,4,2,"TA",9,"Typ",1,"Fa","CarPort","1900","RFn",2,506,"Po","Po","Y",0,0,0,0,99,0,"0","0","0",0,11,2007,"WD","Normal",133900
95,60,"RL",69,9337,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Fa","Po","Mn","BLQ",648,"Rec",0,176,824,"GasA","Ex","Y","SBrkr",905,881,0,1786,1,0,2,1,3,1,"Gd",7,"Typ",0,"0","2Types","1997","Fin",2,684,"Po","Po","Y",0,162,0,0,0,0,"0","0","0",0,5,2007,"WD","Normal",204750
96,60,"RL",70.0499583680267,9765,"Pave","0","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,8,1993,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",68,"Ex","Gd","PConc","Fa","Fa","Mn","0",310,"Rec",0,370,680,"GasA","Gd","Y","SBrkr",680,790,0,1470,0,0,2,1,3,1,"TA",6,"Typ",1,"Po","Basment","1993","0",2,420,"Po","Po","Y",232,63,0,0,0,0,"0","0","Othr",480,4,2009,"WD","Normal",185000
97,20,"RL",78,10264,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",183,"Gd","TA","PConc","Fa","Po","0","0",1162,"Rec",0,426,1588,"GasA","Ex","Y","SBrkr",1588,0,0,1588,0,0,2,0,3,1,"Gd",6,"Typ",0,"0","2Types","1999","Fin",2,472,"Po","Po","Y",158,29,0,0,0,0,"0","0","0",0,8,2006,"WD","Normal",214000
98,20,"RL",73,10921,"Pave","0","Reg","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1965,1965,"Hip","CompShg","HdBoard","HdBoard","BrkFace",48,"TA","TA","CBlock","Gd","Po","Mn","LwQ",520,"Rec",0,440,960,"GasA","TA","Y","FuseF",960,0,0,960,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1965","0",1,432,"Po","Po","P",120,0,0,0,0,0,"0","0","0",0,5,2007,"WD","Normal",94750
